Source_0,Source_1,Source_2,Source_3,Source_4,Source_5,Source_6,Source_7,Source_8,Source_9,Source_10,Source_11,Source_12,Source_13,Source_14,Source_15,Source_16,Source_17,Source_18,Source_19,Source_20,Source_21,Source_22,Source_23,Source_24,Source_25,Source_26,Source_27,Source_28,Source_29,Source_30,Source_31,Source_32,Source_33,Source_34,Source_35,Source_36,Source_37,Source_38,Source_39,Source_40
-0.005304,-0.130428,0.086361,-0.070216,0.034738,0.070904,-0.006149,0.009214,0.027108,-0.050165,0.109329,0.02622,0.029012,0.050038,0.020838,0.082195,-0.015323,-0.06155,0.080975,0.004861,-0.049295,-0.03985,-0.063698,0.072787,0.043292,0.071814,-0.074296,0.002619,-0.086188,0.051828,0.015369,0.005585,-0.030723,0.045272,-0.018661,0.02747,0.031561,0.023699,-0.000972,0.052181,-0.088662
0.016463,-0.041071,0.022813,-0.046515,0.017427,0.08349,-0.060391,0.035315,0.040954,0.022376,0.048217,0.035712,0.047432,-0.006544,0.005954,0.059356,-0.00671,0.013021,0.075023,0.067296,-0.028419,0.05591,0.014821,-0.000654,-0.011558,0.022544,0.023432,-0.048877,-0.015069,0.044598,-0.044449,0.037989,-0.114261,0.048233,-0.07777,0.009396,-0.023574,0.05745,-0.027191,0.077226,-0.026288
-0.040866,0.006477,0.02856,-0.040324,0.047239,0.057846,-0.05387,0.003235,-0.026063,0.021691,0.022314,0.026009,-0.006299,-0.016567,-0.038291,0.026521,-0.012178,-0.008274,0.012449,0.005991,-0.064744,-0.020858,-0.008883,-0.008044,-0.001951,-0.002432,0.044336,0.053527,0.017678,0.009004,-0.040672,-0.053263,0.033469,-0.003848,0.032663,-0.038893,-0.025795,-0.001566,-0.038863,-0.046233,0.057197
0.035111,-0.074981,0.01308,0.026189,-0.092759,0.048641,-0.009023,-0.0087,0.059502,-0.087893,0.087386,0.027721,0.039529,0.003903,0.021372,0.074823,-0.047443,-0.095977,0.023576,-0.057702,-0.006237,-0.00549,-0.028345,0.003187,-0.012485,0.111109,-0.074152,-0.03145,-0.025209,0.108429,-0.006741,0.026403,0.029078,-0.033415,-0.008403,-0.028911,-0.037042,-0.031957,0.008705,-0.004212,-0.087416
0.017809,0.018535,-0.059198,-0.013839,-0.014821,-0.027124,0.020269,-0.015366,0.025794,0.004487,-0.104073,0.031197,0.025778,-0.034153,-0.021772,-0.001826,0.023688,0.03954,-0.016547,-0.015813,0.091494,0.053051,0.0472,-0.024637,-0.030942,-0.067665,0.073515,-0.018146,0.035768,0.013663,-0.014359,0.043759,-0.013418,-0.062958,-0.045878,-0.000782,-0.02117,-0.052134,0.03897,-0.00982,-0.007819
-0.009352,0.006576,-0.069863,0.024106,0.030975,-0.065912,0.08561,0.15944,-0.014823,0.019406,0.008481,0.017447,0.007297,-0.026203,-0.041721,-0.041299,-0.062942,-0.041015,0.054654,-0.03644,-0.020443,-0.044256,-0.041843,0.018592,0.028068,-0.029005,-0.06336,-0.011351,0.002994,-0.075313,-0.010608,-0.028674,-0.004113,-0.025065,-0.041781,0.018229,0.017623,-0.000453,0.06501,0.10744,0.036282
0.009227,-0.027261,0.03593,0.020656,-0.022678,-0.046896,-0.000088,-0.127081,-0.031918,0.019121,0.016406,-0.051622,-0.025435,-0.003852,-0.005947,-0.014702,-0.044612,-0.001569,-0.001355,-0.017928,-0.089323,-0.002505,0.011059,0.033669,0.040349,0.060467,-0.023055,0.040938,-0.034743,-0.003781,0.046275,-0.070878,0.077347,-0.039293,0.073115,0.016611,0.011982,-0.044155,-0.000428,-0.029082,0.072916
-0.034642,0.035673,0.020355,0.007419,-0.05542,-0.072743,0.062672,-0.01968,0.062119,0.0262,-0.093711,0.008627,0.013936,-0.016123,0.015381,0.051219,-0.014711,0.014203,0.015128,-0.071111,0.023532,0.044944,0.057146,-0.007959,-0.005948,-0.048884,-0.012762,-0.038813,-0.045919,0.072405,0.031427,-0.021851,0.008827,0.002211,-0.021815,-0.033011,0.030906,-0.080041,-0.060879,-0.006022,-0.013163
0.018299,0.016435,-0.02948,-0.024477,-0.005744,-0.016452,-0.028738,0.019575,-0.016349,-0.035784,0.021865,0.075629,-0.023726,-0.026367,0.020682,-0.117127,0.060112,-0.011381,0.04001,0.022831,0.086148,0.017021,0.041682,-0.05091,-0.098169,0.005633,0.002378,-0.048077,-0.049527,0.024594,0.015471,0.014685,-0.023865,-0.071998,-0.147342,0.085023,-0.031492,-0.066126,0.050136,0.132382,0.077263
-0.01819,0.043598,-0.003586,-0.010403,-0.021254,0.058824,-0.005596,-0.062419,-0.057591,0.007766,0.00503,0.032822,-0.051025,0.008849,0.03888,0.000795,0.033179,-0.072354,0.012832,0.040474,-0.070611,-0.024281,0.065416,0.013832,-0.037893,-0.014232,-0.008814,0.001333,-0.024264,0.044102,-0.000789,-0.025739,0.015936,-0.021404,-0.013568,0.022314,-0.023476,-0.002658,-0.054752,-0.035017,0.06188
-0.014824,0.021652,0.019658,0.003031,-0.035835,-0.012788,-0.01336,-0.076981,0.011373,0.006225,-0.043763,-0.003718,0.000788,-0.015619,-0.014606,0.023305,-0.004904,0.017768,-0.044803,-0.037578,0.003478,0.019084,0.027911,-0.025523,0.002915,-0.01609,0.040102,0.023844,0.003081,0.046768,0.007134,-0.02832,0.045251,-0.035731,0.032463,-0.031706,-0.023068,-0.060109,-0.026595,-0.080824,0.021674
0.023264,0.010216,0.01485,0.047543,-0.059134,-0.05096,0.019145,-0.105364,-0.059116,-0.018315,0.028138,-0.107076,-0.046156,0.009791,0.016762,-0.049543,-0.029982,0.000224,-0.028,0.005119,-0.052945,-0.021395,-0.020578,-0.004888,0.040259,0.065427,-0.032251,0.017792,-0.07007,-0.074334,0.052032,-0.017554,0.046998,-0.03719,0.062216,0.047831,0.027116,-0.018047,-0.016522,-0.008125,0.03089
0.005886,-0.057636,0.041559,-0.016996,0.039996,-0.009146,-0.020381,-0.109215,-0.062033,0.025534,0.01619,0.028009,-0.017245,0.001734,-0.007734,-0.034696,0.013753,-0.026623,0.025571,0.014501,-0.100559,-0.008456,0.023646,0.051993,0.003952,0.044086,0.007361,0.046091,-0.020557,0.004356,0.02189,-0.06655,0.056972,-0.052372,0.038171,0.027197,0.000443,-0.031416,0.039466,-0.024308,0.096782
0.022198,-0.004181,0.011427,0.011853,-0.015192,-0.014912,-0.012726,-0.035247,0.008297,-0.030243,-0.034415,0.010161,-0.003798,-0.032319,-0.005035,0.018034,-0.017187,0.013843,0.001545,-0.027077,0.007603,0.02052,0.033986,-0.0148,-0.010084,0.001616,0.000545,0.007507,-0.029187,-0.005038,0.017665,-0.032747,0.004073,-0.028337,-0.000183,0.005497,0.02964,-0.04233,-0.020788,-0.018884,0.008886
-0.088113,-0.069463,-0.019497,-0.005685,0.031573,-0.08271,0.08825,0.079164,0.042466,0.059248,0.016341,-0.063811,0.050553,0.019183,-0.042376,-0.056646,-0.022687,-0.010899,-0.003576,-0.016527,-0.052395,-0.053607,-0.126772,0.077361,-0.001001,-0.038871,0.03732,0.022823,-0.019538,-0.026188,-0.032595,0.074136,0.058753,-0.015699,0.13888,-0.102241,-0.002712,0.017245,-0.009844,-0.084911,-0.019419
-0.064011,-0.032867,0.052897,-0.110075,0.077922,0.006756,0.022293,-0.040008,0.061684,0.054141,-0.038033,0.056473,0.037208,0.006659,-0.019078,0.052429,-0.02456,0.02718,0.085923,-0.021482,-0.001236,0.025594,0.04577,0.066707,0.03711,-0.03048,0.004502,-0.002767,0.010108,0.116723,0.00172,-0.027221,0.01825,0.013706,0.005395,-0.03352,-0.024446,-0.040144,-0.021683,0.043374,0.017108
-0.049798,-0.05721,0.063605,-0.030674,0.004793,-0.057817,0.02842,-0.076666,0.06501,0.08451,-0.017805,0.031766,0.039114,0.015516,0.00729,0.049839,-0.036189,0.016336,0.040289,-0.037696,-0.058443,0.04823,0.030789,0.078083,0.024634,-0.001452,-0.007177,-0.030313,-0.016333,0.128149,0.032445,-0.025647,0.026235,0.021681,0.019947,-0.040967,-0.014789,-0.057882,-0.013933,-0.002833,0.018538
-0.027303,-0.041859,-0.073871,0.031101,0.013663,-0.104105,0.144743,0.088115,0.102265,0.073624,0.048188,-0.052415,0.034459,-0.03292,-0.085904,-0.080096,-0.072212,-0.017402,0.050694,-0.065835,0.002909,-0.093056,-0.051359,0.083567,0.084699,0.013608,-0.128358,0.029516,-0.057787,-0.075608,0.060827,-0.023391,-0.021459,0.018051,0.070503,-0.032093,0.027517,0.130506,-0.007736,0.11883,0.03506
-0.066547,-0.020305,0.087704,-0.012066,-0.066707,-0.098256,0.108116,-0.038034,0.015522,0.006454,-0.098779,-0.002532,-0.00181,0.00433,0.038172,0.064222,0.009468,0.02336,0.030268,-0.060909,0.014376,0.030632,0.012616,0.011536,0.008413,-0.012901,-0.019774,0.007806,-0.106741,-0.004633,0.080389,-0.034003,0.016943,0.016274,-0.018688,0.040926,0.014305,-0.083468,-0.01111,0.016735,-0.066491
-0.057851,-0.021384,0.079674,-0.066428,0.008042,-0.074249,0.086189,-0.059943,0.049394,-0.029485,-0.109669,-0.029762,0.000435,0.012012,0.013304,0.02009,-0.007406,0.065111,0.026745,-0.043933,0.086416,0.019768,0.044374,0.021071,0.043802,-0.035613,-0.033733,0.053674,-0.028277,0.054551,0.069263,-0.058073,0.058596,-0.015106,0.033135,0.033124,-0.016433,-0.104543,0.016414,-0.009274,-0.04022
-0.02947,-0.096131,0.060233,-0.002978,-0.030043,0.004387,0.043408,0.12443,0.018787,-0.097333,-0.034583,-0.02646,-0.040524,-0.003047,0.061816,0.03133,0.034028,0.003755,0.034491,0.074653,0.008812,-0.00205,0.012962,0.027307,-0.093816,-0.047477,-0.045274,0.112062,-0.063273,-0.020323,0.027061,-0.064805,-0.03132,0.022813,-0.0355,0.109074,-0.014213,-0.029314,0.046782,-0.095625,-0.084315
-0.048102,0.040006,0.054156,-0.036416,0.023797,0.01953,-0.027875,0.042865,-0.064093,-0.027697,0.025171,0.000402,-0.009909,0.000477,-0.056655,0.010639,0.011652,-0.005182,-0.036436,-0.056818,-0.02901,-0.052018,-0.096667,-0.069599,0.037445,-0.012436,0.081462,0.040564,-0.061908,-0.076678,-0.036074,-0.017741,0.023908,-0.03108,0.000393,-0.025467,0.03075,-0.037125,-0.026137,-0.029541,0.002007
0.006473,-0.040455,0.02179,-0.008907,-0.00177,0.034321,-0.032811,0.014571,-0.007263,0.026779,0.019367,0.00729,0.013125,0.006906,-0.013966,0.025295,0.043722,-0.010567,-0.013602,0.03148,-0.030916,0.000988,-0.02487,-0.017501,-0.006956,-0.005902,0.035899,0.033998,-0.03089,-0.01417,-0.006129,-0.016149,-0.044903,0.016468,-0.039989,0.013968,0.003761,0.024485,0.008771,-0.019705,0.004898
-0.009353,-0.01718,-0.030214,0.094294,-0.097089,-0.012891,0.005784,0.054296,-0.038138,0.05867,0.047771,0.045087,-0.01975,-0.015695,0.04443,0.067041,0.00613,-0.072335,-0.00361,0.009265,-0.121191,0.009805,-0.037538,0.022311,-0.088812,0.012098,0.014382,-0.067558,-0.084196,-0.068021,0.002473,0.045092,-0.071719,0.060454,-0.064517,0.000726,0.037334,0.05673,-0.055155,-0.009071,-0.033223
-0.020994,-0.017855,-0.113619,-0.016523,0.098528,-0.138083,0.117185,0.105127,-0.073322,-0.01454,0.048451,0.050533,-0.071367,0.007591,-0.029156,-0.07121,-0.130367,-0.028369,0.074977,-0.07901,-0.024723,-0.039274,-0.067251,0.158366,0.021836,-0.038381,-0.048491,-0.089703,0.007504,-0.087396,-0.001819,0.046183,0.071476,-0.073928,-0.039265,0.040853,0.080253,-0.078788,0.132936,0.134123,0.011007
0.049392,0.026021,-0.043146,0.046261,0.048684,-0.02227,0.12547,0.026164,-0.090205,0.025584,-0.071485,-0.110836,0.003105,0.117177,0.062649,0.082221,-0.051043,-0.030675,0.024515,0.051685,-0.075251,0.023149,-0.01042,0.075555,0.14301,-0.011994,-0.064081,-0.088415,0.120466,-0.062562,-0.043192,0.067678,-0.020912,0.045625,0.057095,-0.009219,0.079209,0.030759,0.059751,-0.015766,-0.135735
-0.003035,-0.001988,-0.021112,-0.000228,0.012676,-0.026468,0.048569,0.0004,-0.040088,0.025411,0.005907,-0.006338,-0.010484,0.05006,0.043937,-0.068384,0.034193,-0.051354,0.03205,0.050199,-0.029564,-0.002805,0.013804,0.03322,-0.014751,-0.002539,-0.029559,-0.044928,0.008536,0.038163,-0.004872,0.027782,0.015205,-0.031783,-0.024499,0.024273,-0.014764,-0.026606,0.044623,0.030334,0.034128
-0.043931,0.028722,0.074156,0.051766,-0.049738,-0.054545,-0.03967,0.023683,0.073129,0.098327,0.140646,0.006032,-0.036161,0.052019,-0.05236,-0.065545,0.0826,0.009446,-0.104521,-0.07763,0.097255,-0.075181,-0.05664,-0.100754,0.054895,0.080483,-0.105788,0.067936,-0.02485,0.07251,0.126336,-0.162238,-0.000649,0.104073,-0.135811,0.006756,-0.038715,0.020354,0.035432,0.113501,0.092511
-0.024024,-0.009122,0.004891,-0.002446,0.037057,-0.00933,-0.025353,0.065934,-0.02806,-0.002361,0.021464,0.009511,-0.000313,-0.009261,0.004418,-0.01917,-0.030359,0.013211,0.006309,0.029215,-0.029665,-0.00195,-0.033694,-0.002307,-0.02702,-0.024975,0.021921,-0.01289,-0.000031,-0.028379,-0.026147,0.00824,-0.013133,0.00204,0.002124,0.004785,-0.007631,-0.02071,-0.003881,-0.011927,0.010321
0.04333,-0.021986,0.002508,-0.00611,0.035504,0.01129,-0.016051,0.021568,-0.019024,-0.026795,-0.005855,0.032366,0.00784,-0.028329,-0.009533,-0.011002,0.023997,0.021165,0.032797,0.014516,0.017795,0.011852,0.012909,-0.017726,-0.001407,0.006603,0.010805,-0.013707,-0.054611,-0.087687,0.005567,0.007602,-0.092817,-0.003581,-0.057736,0.049776,0.050884,0.040209,0.013458,0.065253,-0.011654
-0.017994,-0.019173,0.073299,0.021839,0.047016,-0.024465,-0.026737,0.002955,-0.048161,0.028693,-0.010338,-0.004041,-0.015317,0.00228,0.02142,-0.019971,0.034848,0.009194,0.009105,0.033754,-0.086141,-0.002392,0.006036,-0.006499,-0.020392,0.000978,0.001331,0.027767,-0.050956,-0.051917,0.013822,-0.070612,-0.017304,0.038037,0.031526,0.002225,0.057561,0.003965,-0.04179,-0.051065,0.049778
0.002117,-0.007855,-0.043462,0.023645,-0.006988,0.008048,-0.0171,0.112626,0.04876,0.015507,-0.045273,0.058623,0.035147,-0.038701,-0.027709,0.081464,-0.002284,-0.000999,-0.001908,-0.035664,0.06324,0.035498,0.005935,-0.046267,-0.038956,-0.025491,0.014783,0.013664,0.08512,0.015601,-0.033214,-0.030775,-0.018379,0.028607,-0.055981,-0.046889,-0.025167,-0.007672,0.02987,-0.010744,-0.039846
-0.007049,-0.009367,-0.000151,0.005384,0.030134,-0.003445,0.036248,0.036828,-0.011469,0.041327,0.00284,0.010493,0.029968,0.016828,-0.010081,-0.017274,0.000476,-0.046568,0.024569,0.006325,-0.043742,-0.020821,0.003468,0.005799,0.043366,0.005722,-0.04151,0.007083,0.036248,0.021497,-0.011745,-0.040841,0.001374,-0.008708,0.008927,-0.014208,-0.033776,0.012887,0.039942,0.017566,0.038549
-0.059501,-0.046508,0.059795,-0.073122,0.043068,-0.027463,0.027706,-0.062548,0.066162,0.070375,-0.029714,0.044628,0.038141,0.011649,-0.004983,0.052361,-0.033406,0.022781,0.065435,-0.030854,-0.030267,0.037351,0.040827,0.077569,0.031815,-0.017276,-0.003581,-0.016973,-0.002829,0.128067,0.018946,-0.027244,0.025642,0.018027,0.016214,-0.038411,-0.019908,-0.051879,-0.019697,0.01938,0.018196
0.080187,-0.037617,-0.012859,0.035201,0.033159,-0.02977,-0.013947,0.041543,0.096831,-0.115824,-0.032553,-0.062553,-0.004051,0.022829,0.01366,-0.057809,0.027512,-0.002948,-0.064218,-0.026542,0.090813,-0.024409,0.052716,0.001,-0.014287,-0.089916,-0.079212,0.044201,0.002372,0.112554,0.015372,-0.053076,0.011199,-0.049625,0.022329,-0.017574,0.130593,-0.089376,0.009484,-0.168277,-0.00511
0.003433,-0.060191,-0.031515,-0.020598,0.04717,-0.061868,-0.007176,-0.013579,0.04122,-0.015201,0.036794,-0.020683,-0.002261,-0.03567,-0.024201,-0.056088,-0.078219,0.082156,0.026407,0.001304,0.041677,0.00993,-0.030332,0.067993,-0.011632,0.006131,0.005592,-0.02458,-0.035018,-0.052357,0.025177,0.058204,-0.012,-0.011536,0.038271,0.019125,0.027757,0.005906,-0.003169,0.052801,-0.007089
-0.140709,0.058932,0.229186,0.075982,0.182544,-0.088662,-0.049894,0.090665,-0.158547,-0.049627,-0.071163,0.072736,-0.021123,0.001529,0.15033,-0.182614,0.093969,0.106377,0.087404,0.111414,0.05082,0.074617,0.041849,-0.166484,-0.142579,0.216637,-0.064874,-0.057785,0.099675,-0.167957,-0.018586,-0.10137,0.033839,0.149624,0.181044,-0.079278,-0.164358,0.052509,-0.035764,0.030118,-0.023689
-0.02903,-0.076153,-0.038214,-0.044838,-0.127842,0.088908,0.037524,-0.00869,0.075924,-0.031274,0.077174,-0.058653,-0.062896,0.006277,-0.028665,0.07809,-0.052574,0.014933,-0.026427,0.060775,-0.012861,-0.000243,-0.00118,0.111494,-0.003662,-0.005598,0.034456,0.130337,0.034948,0.071453,-0.000003,0.015038,-0.007234,-0.03102,-0.046033,0.10221,-0.180223,0.045998,0.107863,-0.085268,-0.083971
0.007247,-0.168719,0.082465,-0.019567,0.101112,0.066045,-0.056344,0.108636,0.077143,-0.138134,0.1132,-0.030188,-0.025979,0.049601,0.060159,-0.011533,-0.019525,-0.00533,0.037285,0.088489,0.007216,-0.048692,-0.005429,0.095511,-0.046624,0.031644,-0.140573,0.099554,0.027182,0.094537,0.008582,-0.073274,-0.00266,0.06368,0.068172,0.032826,0.00591,0.018415,0.035144,-0.129211,-0.077531
0.066947,0.050092,-0.130003,0.021863,-0.097172,0.023434,0.014771,-0.080719,-0.016283,-0.04475,-0.017932,-0.037351,-0.010355,-0.018997,-0.055553,-0.028564,0.006968,-0.030487,-0.103861,-0.03187,0.07711,-0.017844,-0.002526,-0.041485,0.02232,-0.026876,0.066908,0.020924,0.041784,-0.008865,-0.019482,0.069062,0.038026,-0.142392,-0.017635,0.015356,-0.054165,-0.025875,0.070296,-0.053861,0.003353
0.010173,0.039187,-0.017335,-0.085302,-0.004594,0.07584,0.027422,-0.088196,-0.011851,-0.043962,0.034514,-0.026264,0.001157,0.031413,-0.0492,0.013008,0.002674,-0.021707,-0.002884,-0.034779,0.062727,-0.049683,-0.030037,-0.014066,0.115522,0.032561,0.01536,0.001297,-0.023132,-0.003137,-0.006238,0.061254,0.003905,-0.060327,-0.010751,0.013786,-0.024018,0.029396,0.002409,0.077041,-0.043372
0.003672,-0.011772,0.019043,0.008328,-0.018614,0.040322,-0.017691,0.022908,-0.045299,0.014035,0.038677,-0.014845,-0.014622,0.003464,-0.000857,0.016033,0.038653,-0.030057,0.002318,0.041657,-0.069335,-0.02306,-0.032317,-0.019421,-0.005729,0.010737,0.018412,0.027879,-0.07259,-0.072053,-0.003896,-0.012162,-0.055706,0.022322,-0.034551,0.03483,0.027441,0.054789,-0.025515,0.000821,0.007384
-0.051274,0.079668,0.031638,-0.017617,-0.049775,0.006644,0.089925,-0.060576,0.044711,0.043896,-0.011158,-0.056536,0.015882,0.088855,0.012917,-0.000393,0.057836,-0.054433,-0.04757,-0.037774,0.02392,-0.048936,0.009416,-0.021299,0.100563,-0.027804,-0.047867,-0.026538,-0.027575,0.122263,0.022821,0.01609,0.008074,0.013849,0.018141,-0.062507,-0.020315,0.012498,-0.067552,-0.023518,-0.021579
-0.050218,0.01547,0.007677,-0.011868,0.10442,-0.027278,-0.045552,-0.015608,-0.021697,0.153656,0.06878,-0.086878,-0.078499,0.053912,0.000422,-0.023059,-0.006069,0.093665,-0.036167,0.094453,-0.036194,-0.018365,-0.000492,0.069119,0.075224,-0.047711,-0.026389,0.052377,0.039932,-0.063175,0.068017,-0.082856,-0.046393,0.17446,0.048535,0.031882,0.026259,0.134309,-0.051776,0.023743,0.079684
-0.01756,0.047517,-0.003599,-0.060912,0.01712,0.079038,-0.007656,-0.031822,0.018939,0.015347,0.046695,-0.018393,0.013381,0.037956,-0.020078,0.004217,0.005823,-0.002902,0.001733,0.021312,0.035473,-0.02083,-0.00437,-0.018548,0.072491,0.015374,0.005171,-0.023675,0.025404,0.051593,-0.02681,0.046241,-0.030732,0.011549,-0.005318,-0.026611,-0.057644,0.060686,-0.037537,0.051888,-0.016555
0.004214,-0.014128,-0.017169,-0.002576,0.008142,-0.040207,0.031767,-0.014488,-0.016645,0.009874,0.021606,-0.026026,-0.005423,0.0417,0.04958,-0.098603,0.021433,-0.009781,0.024903,0.066686,0.001683,0.011962,0.006345,0.031434,-0.026451,0.002643,-0.021499,-0.064807,-0.016479,0.033025,0.005173,0.064853,-0.00799,-0.031025,-0.02059,0.038022,-0.017968,-0.023575,0.031602,0.044421,0.023402
0.008045,-0.040167,-0.035033,-0.000352,0.030658,-0.060054,0.005618,0.015782,0.044084,-0.016494,0.015723,-0.028877,0.003952,-0.031015,-0.036941,-0.008053,-0.072936,0.077373,0.002315,-0.034468,0.067754,0.005317,-0.047344,0.03429,0.01918,0.008289,-0.000139,-0.012556,-0.012092,-0.077714,0.024437,0.042268,-0.015992,0.012393,0.030106,-0.001503,0.04216,0.017227,0.001707,0.045843,-0.050565
-0.02894,0.021815,-0.006773,0.005108,-0.003557,0.031669,0.022496,0.019145,-0.044853,0.033228,-0.020477,0.022566,-0.008835,0.051774,0.047906,-0.002934,0.07668,-0.081896,-0.003372,0.047263,-0.032739,-0.012128,0.021744,-0.00758,-0.038826,-0.025,-0.003618,-0.006814,0.045391,0.064623,-0.029361,-0.001458,0.024831,-0.0012,-0.017985,-0.020009,-0.043702,-0.015312,0.008917,-0.055994,0.015712
-0.02343,0.012068,0.032285,0.006361,-0.00533,0.040241,-0.003613,0.035482,-0.03508,0.038008,-0.033861,0.021989,0.022505,0.039206,0.0097,0.032119,0.091901,-0.065621,-0.018749,0.016971,-0.031434,-0.001355,-0.00185,-0.061507,-0.01163,-0.005418,0.027614,0.034915,0.049801,0.047762,-0.042265,-0.043236,0.021231,0.002983,-0.020353,-0.045506,-0.040245,-0.019005,0.022124,-0.071828,0.011247
0.005608,-0.024629,0.013299,-0.00726,0.011754,0.000942,-0.041616,-0.053733,0.037087,-0.031116,0.013133,0.010112,0.000536,-0.03051,-0.02477,0.026126,-0.025261,0.072943,-0.043551,-0.033471,0.062873,0.002949,-0.014267,0.004308,0.015498,0.003561,0.029982,0.000356,-0.039023,-0.048431,0.032733,0.031686,-0.048409,0.025423,0.028719,-0.006011,0.024908,0.039086,-0.046487,-0.020596,-0.059229
-0.01668,-0.016698,0.036488,-0.003982,0.00606,0.029038,-0.049503,-0.008957,0.020528,-0.005422,-0.011059,0.021619,0.019528,-0.013675,-0.031673,0.063009,0.024933,0.033988,-0.058089,-0.034702,0.03682,0.000343,-0.030871,-0.041546,0.006146,-0.004074,0.058758,0.040483,0.001368,-0.022738,-0.004231,-0.007179,-0.020272,0.03233,0.022959,-0.048124,0.000101,0.021957,-0.032489,-0.077965,-0.053177
0.031013,-0.023625,0.010635,-0.002004,0.00393,-0.0264,-0.021551,-0.072438,0.026948,-0.027366,0.026046,-0.016769,-0.000797,-0.02547,-0.011591,-0.026014,-0.043055,0.068407,-0.006465,-0.008199,0.036863,0.016427,0.008715,0.013772,0.030359,0.028157,-0.006285,-0.025551,-0.057941,-0.037154,0.043492,0.026028,-0.050839,-0.005147,0.010678,0.034752,0.024084,0.021513,-0.020248,0.043254,-0.013385
0.034613,-0.023592,-0.000868,-0.004149,0.016095,-0.033011,0.004744,-0.079127,0.007633,-0.014818,0.026048,-0.008876,-0.008062,-0.00519,0.008917,-0.052598,-0.03384,0.038554,0.016782,0.01261,0.013197,0.01246,0.030854,0.042576,0.030659,0.025339,-0.032764,-0.04457,-0.047858,-0.013239,0.045037,0.026787,-0.043207,-0.018677,0.000898,0.051068,0.019436,0.015298,0.003615,0.06275,0.01098
0.005473,-0.017196,0.009975,-0.031916,-0.017393,0.045998,-0.056495,-0.049036,0.016418,-0.021995,0.040392,-0.003793,0.007355,-0.007489,-0.028438,0.037333,-0.01982,0.006468,-0.00023,-0.017583,0.018702,0.014608,-0.019884,-0.023393,0.005835,0.056942,0.035737,0.020996,0.017658,0.03766,-0.019842,0.004261,0.038765,-0.025801,0.004576,-0.021599,-0.039759,-0.023712,-0.00065,0.000105,-0.009843
0.03366,-0.006123,-0.058331,-0.011178,0.021307,0.012024,0.035485,-0.002081,-0.021767,-0.001593,-0.034608,0.034232,-0.010795,0.0093,0.034951,-0.01742,0.030671,-0.049142,0.06993,0.041759,0.017585,0.016073,0.068169,0.031363,-0.034465,0.002072,-0.040544,-0.032751,0.035101,0.022206,-0.005888,0.011545,-0.005295,-0.028924,-0.05167,0.035763,0.002565,-0.004318,0.04127,0.062004,0.014771
0.04737,0.004142,-0.118586,0.055337,-0.083503,0.05119,-0.042301,-0.074923,0.003575,0.026589,0.123719,-0.00014,-0.009251,0.001268,-0.034057,0.022934,-0.059443,-0.067238,-0.078114,-0.020089,-0.039337,-0.023943,-0.041511,0.036699,0.017856,0.05272,0.017878,-0.047665,0.05132,0.033763,-0.023801,0.085193,0.013246,-0.033888,0.010806,-0.044538,-0.052019,0.065498,0.001513,-0.026407,-0.001608
0.071204,-0.070586,-0.040504,0.082758,-0.051508,-0.046292,-0.003631,-0.08379,0.068682,0.063324,-0.037976,0.011885,0.040258,-0.008191,0.044047,-0.005317,0.016635,0.015503,0.003079,0.050125,0.025161,0.100933,0.104255,0.027718,-0.046392,0.061235,-0.047782,-0.038998,0.092504,0.089628,0.032494,-0.00111,-0.028644,0.01732,-0.003603,-0.008562,-0.059772,0.026484,0.060271,-0.009714,0.008765
-0.008657,0.038518,-0.037991,-0.01015,0.002102,0.055054,0.013119,-0.062416,-0.081796,-0.010912,-0.02323,0.081611,-0.072755,-0.009268,0.012254,0.046919,0.033211,-0.088109,0.008557,-0.025762,-0.037335,-0.048293,0.060551,0.033913,-0.024529,-0.013728,-0.010188,0.027342,-0.002973,-0.020737,0.016352,-0.047272,0.040583,-0.025565,-0.018341,0.021935,0.017434,0.004577,-0.023358,-0.027101,0.029471
-0.025501,-0.077475,0.057376,0.046131,-0.000468,-0.023083,-0.02144,0.074845,0.002981,0.05915,0.04116,0.049859,0.017481,0.003226,0.048031,0.047105,0.006718,-0.033477,0.045445,0.028349,-0.122969,0.026229,-0.020773,0.03672,-0.072053,0.015694,-0.017592,-0.037653,-0.061548,0.007092,0.002303,-0.022853,-0.058226,0.08394,-0.032684,-0.014124,0.041884,0.014354,-0.035165,-0.015436,-0.00462
0.002984,0.023144,-0.06046,0.007679,-0.002366,0.00426,-0.022203,-0.075294,-0.02782,0.033144,0.03019,-0.022591,-0.024057,-0.004926,-0.043735,-0.039609,-0.020485,0.023809,-0.056734,0.007501,0.027944,-0.009483,-0.01043,-0.00097,0.032077,0.036144,0.0369,0.02979,0.088669,-0.027695,-0.001748,0.011471,0.047917,-0.034554,0.046245,-0.009942,-0.086011,0.033655,0.042855,-0.007482,0.038562
0.013534,-0.033017,-0.008199,-0.001539,0.032134,-0.018436,-0.011086,0.010214,0.019326,-0.01148,-0.016444,0.018313,0.010811,-0.045727,-0.072812,0.072993,-0.045943,0.041815,-0.007183,-0.089668,0.03913,-0.004754,-0.036672,-0.001258,0.050544,0.020336,0.018438,0.047722,0.008705,-0.090521,0.014993,-0.040394,0.002704,0.011609,0.019693,-0.025783,0.053776,0.016222,0.01503,0.010738,-0.044886
