# # Time 	 h_plus 	 h_cross 
# 
-2.290000000000000000e+02	1.654332102243505076e-01	9.460456230689924528e-02
-2.280000000000000000e+02	1.738990223179226469e-01	7.842252542356736855e-02
-2.270000000000000000e+02	1.807954445934187582e-01	6.145790548377144669e-02
-2.260000000000000000e+02	1.860473532410257258e-01	4.386075722505779900e-02
-2.250000000000000000e+02	1.895939590751963832e-01	2.579037154395751041e-02
-2.240000000000000000e+02	1.913901715915027335e-01	7.411389597839543493e-03
-2.230000000000000000e+02	1.914067013541446982e-01	-1.110736477778744187e-02
-2.220000000000000000e+02	1.896305495604387881e-01	-2.959322015748072285e-02
-2.210000000000000000e+02	1.860654965319296084e-01	-4.787220307245885348e-02
-2.200000000000000000e+02	1.807349172625583311e-01	-6.577165460717906975e-02
-2.190000000000000000e+02	1.736739233211881117e-01	-8.311943955377253113e-02
-2.180000000000000000e+02	1.649357915691447851e-01	-9.974670489348208546e-02
-2.170000000000000000e+02	1.545910677309770831e-01	-1.154897826711134973e-01
-2.160000000000000000e+02	1.427264344374962468e-01	-1.301916484238304361e-01
-2.150000000000000000e+02	1.294441118003029079e-01	-1.437035281291970390e-01
-2.140000000000000000e+02	1.148610866313696799e-01	-1.558864613108748021e-01
-2.130000000000000000e+02	9.910822452937115279e-02	-1.666129196989130090e-01
-2.120000000000000000e+02	8.232968542475067875e-02	-1.757687370415493833e-01
-2.110000000000000000e+02	6.467996711106244190e-02	-1.832517470933478221e-01
-2.100000000000000000e+02	4.632463187177245090e-02	-1.889759632269785716e-01
-2.090000000000000000e+02	2.743796092507047590e-02	-1.928717088297885462e-01
-2.080000000000000000e+02	8.201502279716796004e-03	-1.948864974178357301e-01
-2.070000000000000000e+02	-1.119767896442328166e-02	-1.949861976704834188e-01
-2.060000000000000000e+02	-3.056893111755075790e-02	-1.931560948786791576e-01
-2.050000000000000000e+02	-4.971976502147455734e-02	-1.893977446837610545e-01
-2.040000000000000000e+02	-6.845729081221202383e-02	-1.837333871724210754e-01
-2.030000000000000000e+02	-8.659053601050097082e-02	-1.762046760799596545e-01
-2.020000000000000000e+02	-1.039330784332197499e-01	-1.668721270098739717e-01
-2.010000000000000000e+02	-1.203035728684987010e-01	-1.558153887337577759e-01
-2.000000000000000000e+02	-1.355284053772486397e-01	-1.431325200942925313e-01
-1.990000000000000000e+02	-1.494441706023516558e-01	-1.289385687213536191e-01
-1.980000000000000000e+02	-1.618983044828234685e-01	-1.133655305328851032e-01
-1.970000000000000000e+02	-1.727494736475838066e-01	-9.656012705026534304e-02
-1.960000000000000000e+02	-1.818734649563269468e-01	-7.868550119193956638e-02
-1.950000000000000000e+02	-1.891629727406528017e-01	-5.991761830554738488e-02
-1.940000000000000000e+02	-1.945271490597334507e-01	-4.044256643453249256e-02
-1.930000000000000000e+02	-1.978936016828043432e-01	-2.045701092246141051e-02
-1.920000000000000000e+02	-1.992099460429926916e-01	-1.649611234447828602e-04
-1.910000000000000000e+02	-1.984430537753377188e-01	2.022362831177688947e-02
-1.900000000000000000e+02	-1.955832292572415587e-01	4.049497281762635265e-02
-1.890000000000000000e+02	-1.906431742447883826e-01	6.043459794351502268e-02
-1.880000000000000000e+02	-1.836570314929175940e-01	7.982756804756656333e-02
-1.870000000000000000e+02	-1.746810171883692864e-01	9.846264323904974081e-02
-1.860000000000000000e+02	-1.637932482076381313e-01	1.161339606188669382e-01
-1.850000000000000000e+02	-1.510931413500484488e-01	1.326434577380632973e-01
-1.840000000000000000e+02	-1.367008897282033786e-01	1.478025816346097143e-01
-1.830000000000000000e+02	-1.207570335959867319e-01	1.614346564391539174e-01
-1.820000000000000000e+02	-1.034205632396436592e-01	1.733779625249836642e-01
-1.810000000000000000e+02	-8.486777044435019068e-02	1.834866395604130840e-01
-1.800000000000000000e+02	-6.529097380593512634e-02	1.916328468292783638e-01
-1.790000000000000000e+02	-4.489627047400716886e-02	1.977095821473974502e-01
-1.780000000000000000e+02	-2.390096614974135045e-02	2.016308841731755397e-01
-1.770000000000000000e+02	-2.532180110459194503e-03	2.033316454647599025e-01
-1.760000000000000000e+02	1.897543166888140259e-02	2.027718160552221816e-01
-1.750000000000000000e+02	4.038236495070084142e-02	1.999361775336673808e-01
-1.740000000000000000e+02	6.144706832866343033e-02	1.948349350760896770e-01
-1.730000000000000000e+02	8.192929617832368783e-02	1.875059533082885366e-01
-1.720000000000000000e+02	1.015909712809860282e-01	1.780091849480930632e-01
-1.710000000000000000e+02	1.201998784059342407e-01	1.664311435594715560e-01
-1.700000000000000000e+02	1.375325968382951902e-01	1.528840765443381933e-01
-1.690000000000000000e+02	1.533768957652673903e-01	1.375049910223829774e-01
-1.680000000000000000e+02	1.675359872299539421e-01	1.204528304147627210e-01
-1.670000000000000000e+02	1.798294782752626053e-01	1.019091264559687376e-01
-1.660000000000000000e+02	1.900953052825764544e-01	8.207543424870578086e-02
-1.650000000000000000e+02	1.981926512849197519e-01	6.117052248804185494e-02
-1.640000000000000000e+02	2.040045867163108040e-01	3.942903404658935212e-02
-1.630000000000000000e+02	2.074392146276364812e-01	1.709937111052848777e-02
-1.620000000000000000e+02	2.084291877649007696e-01	-5.558319427113220593e-03
-1.610000000000000000e+02	2.069396760594315599e-01	-2.827766385863448792e-02
-1.600000000000000000e+02	2.029634201643727986e-01	-5.078727423008526365e-02
-1.590000000000000000e+02	1.965226818255640662e-01	-7.281386453592829378e-02
-1.580000000000000000e+02	1.876698789533705891e-01	-9.408574905757578766e-02
-1.570000000000000000e+02	1.764870415071730370e-01	-1.143370574295067554e-01
-1.560000000000000000e+02	1.630858974074366474e-01	-1.333096760474980214e-01
-1.550000000000000000e+02	1.476070497162924045e-01	-1.507569860472492418e-01
-1.540000000000000000e+02	1.302178026767091545e-01	-1.664457574942055651e-01
-1.530000000000000000e+02	1.111123992846356073e-01	-1.801602410146446454e-01
-1.520000000000000000e+02	9.051337112641742733e-02	-1.917112742475289566e-01
-1.510000000000000000e+02	6.866227756919651704e-02	-2.009306618963274949e-01
-1.500000000000000000e+02	4.582019871926695104e-02	-2.076767050344378307e-01
-1.490000000000000000e+02	2.226490028381687344e-02	-2.118365214390960372e-01
-1.480000000000000000e+02	-1.713775704807792922e-03	-2.133277792305904030e-01
-1.470000000000000000e+02	-2.581230667204352860e-02	-2.120985259164230863e-01
-1.460000000000000000e+02	-4.972148900472897481e-02	-2.081363985093435953e-01
-1.450000000000000000e+02	-7.313022502373270339e-02	-2.014616077142089012e-01
-1.440000000000000000e+02	-9.572942089517748332e-02	-1.921295314787616337e-01
-1.430000000000000000e+02	-1.172165163960296880e-01	-1.802299598214839038e-01
-1.420000000000000000e+02	-1.372938349628554655e-01	-1.658902716698855695e-01
-1.410000000000000000e+02	-1.556796928826380821e-01	-1.492714256262256678e-01
-1.400000000000000000e+02	-1.721101666144752851e-01	-1.305673756303082633e-01
-1.390000000000000000e+02	-1.863429998457064862e-01	-1.100031843342023224e-01
-1.380000000000000000e+02	-1.981613197950454763e-01	-8.783267109469285183e-02
-1.370000000000000000e+02	-2.073771073130096787e-01	-6.433561250618470562e-02
